candle_begin_time,涨跌幅
2024-11-30,33.21%
2024-12-31,-3.9%
2025-01-31,-10.19%
2025-02-28,-18.78%
2025-03-31,-18.84%
2025-04-30,6.51%
2025-05-31,-4.27%
2025-06-30,-9.45%
2025-07-31,20.16%
2025-08-31,5.31%
2025-09-30,-0.09%
