candle_begin_time,涨跌幅
2024-11-30,21.1%
2024-12-31,3.43%
2025-01-31,-14.91%
2025-02-28,-16.89%
2025-03-31,-19.03%
2025-04-30,-0.19%
2025-05-31,-4.78%
2025-06-30,-11.14%
2025-07-31,25.18%
2025-08-31,2.22%
2025-09-30,0.21%
