candle_begin_time,涨跌幅
2024-11-30,-36.19%
2024-12-31,-19.63%
2025-01-31,-54.68%
2025-02-28,82.93%
2025-03-31,24.99%
2025-04-30,-7.52%
2025-05-31,-28.14%
2025-06-30,-25.92%
2025-07-31,22.91%
2025-08-31,2.54%
2025-09-30,30.2%
