candle_begin_time,涨跌幅
2024-11-30,29.66%
2024-12-31,-0.11%
2025-01-31,-9.9%
2025-02-28,-21.14%
2025-03-31,-16.86%
2025-04-30,4.72%
2025-05-31,-6.89%
2025-06-30,-10.87%
2025-07-31,21.67%
2025-08-31,5.84%
2025-09-30,0.04%
