candle_begin_time,涨跌幅
2024-11-30,28.54%
2024-12-31,4.15%
2025-01-31,-14.98%
2025-02-28,-19.43%
2025-03-31,-16.99%
2025-04-30,-2.26%
2025-05-31,-4.44%
2025-06-30,-12.83%
2025-07-31,18.67%
2025-08-31,3.42%
2025-09-30,0.17%
