candle_begin_time,涨跌幅
2024-11-30,44.42%
2024-12-31,-14.71%
2025-01-31,-17.69%
2025-02-28,-25.61%
2025-03-31,-31.99%
2025-04-30,20.2%
2025-05-31,-10.58%
2025-06-30,-6.66%
2025-07-31,13.83%
2025-08-31,8.75%
2025-09-30,-0.35%
