candle_begin_time,涨跌幅
2024-11-30,29.74%
2024-12-31,-4.51%
2025-01-31,-11.16%
2025-02-28,-20.17%
2025-03-31,-16.39%
2025-04-30,3.94%
2025-05-31,-5.88%
2025-06-30,-9.01%
2025-07-31,21.22%
2025-08-31,6.24%
2025-09-30,-0.16%
