candle_begin_time,涨跌幅
2024-11-30,31.84%
2024-12-31,10.14%
2025-01-31,-5.5%
2025-02-28,-20.77%
2025-03-31,-16.38%
2025-04-30,-8.56%
2025-05-31,-5.75%
2025-06-30,-14.13%
2025-07-31,18.22%
2025-08-31,8.21%
2025-09-30,0.18%
