candle_begin_time,涨跌幅
2024-11-30,23.44%
2024-12-31,5.19%
2025-01-31,-15.28%
2025-02-28,-18.49%
2025-03-31,-15.3%
2025-04-30,6.87%
2025-05-31,-1.25%
2025-06-30,-11.94%
2025-07-31,22.95%
2025-08-31,3.72%
2025-09-30,0.19%
