candle_begin_time,涨跌幅
2024-11-30,0.81%
2024-12-31,8.71%
2025-01-31,12.61%
2025-02-28,7.95%
2025-03-31,-0.47%
2025-04-30,-5.55%
2025-05-31,-2.64%
2025-06-30,-2.92%
2025-07-31,-1.75%
2025-08-31,6.73%
2025-09-30,-0.71%
