candle_begin_time,涨跌幅
2024-11-30,16.45%
2024-12-31,61.5%
2025-01-31,33.22%
2025-02-28,23.29%
2025-03-31,-18.86%
2025-04-30,47.93%
2025-05-31,9.59%
2025-06-30,72.09%
2025-07-31,-53.45%
2025-08-31,42.11%
2025-09-30,60.81%
