candle_begin_time,涨跌幅
2024-11-30,30.97%
2024-12-31,-3.78%
2025-01-31,-11.65%
2025-02-28,-22.44%
2025-03-31,-22.33%
2025-04-30,12.01%
2025-05-31,-12.7%
2025-06-30,-10.14%
2025-07-31,21.45%
2025-08-31,5.58%
2025-09-30,-0.41%
