candle_begin_time,涨跌幅
2024-11-30,23.44%
2024-12-31,11.94%
2025-01-31,-12.14%
2025-02-28,-17.07%
2025-03-31,-16.41%
2025-04-30,2.86%
2025-05-31,-1.6%
2025-06-30,-10.53%
2025-07-31,20.53%
2025-08-31,5.88%
2025-09-30,0.18%
