candle_begin_time,涨跌幅
2024-11-30,28.69%
2024-12-31,-9.75%
2025-01-31,-11.48%
2025-02-28,-19.61%
2025-03-31,-18.71%
2025-04-30,10.65%
2025-05-31,-5.87%
2025-06-30,-9.8%
2025-07-31,20.7%
2025-08-31,5.98%
2025-09-30,-0.29%
