candle_begin_time,涨跌幅
2024-11-30,28.08%
2024-12-31,-3.35%
2025-01-31,-11.19%
2025-02-28,-21.67%
2025-03-31,-17.87%
2025-04-30,0.98%
2025-05-31,-5.04%
2025-06-30,-12.21%
2025-07-31,21.01%
2025-08-31,3.45%
2025-09-30,-0.32%
