candle_begin_time,涨跌幅
2024-11-30,30.43%
2024-12-31,0.86%
2025-01-31,-13.19%
2025-02-28,-18.65%
2025-03-31,-22.36%
2025-04-30,1.75%
2025-05-31,-8.23%
2025-06-30,-9.92%
2025-07-31,21.27%
2025-08-31,5.24%
2025-09-30,-0.57%
