candle_begin_time,涨跌幅
2024-11-30,-7.02%
2024-12-31,20.42%
2025-01-31,11.55%
2025-02-28,3.23%
2025-03-31,-1.63%
2025-04-30,-15.88%
2025-05-31,-8.81%
2025-06-30,-1.52%
2025-07-31,5.39%
2025-08-31,3.43%
2025-09-30,-0.27%
