candle_begin_time,涨跌幅
2024-11-30,28.23%
2024-12-31,11.88%
2025-01-31,-5.54%
2025-02-28,-21.29%
2025-03-31,-17.94%
2025-04-30,-5.76%
2025-05-31,-7.97%
2025-06-30,-12.75%
2025-07-31,20.12%
2025-08-31,7.85%
2025-09-30,-0.27%
