candle_begin_time,涨跌幅
2024-11-30,26.07%
2024-12-31,-0.21%
2025-01-31,-11.37%
2025-02-28,-17.95%
2025-03-31,-16.3%
2025-04-30,0.62%
2025-05-31,-6.08%
2025-06-30,-12.4%
2025-07-31,22.64%
2025-08-31,6.71%
2025-09-30,-0.09%
