candle_begin_time,涨跌幅
2024-11-30,31.54%
2024-12-31,-3.82%
2025-01-31,-14.31%
2025-02-28,-21.12%
2025-03-31,-21.04%
2025-04-30,11.95%
2025-05-31,-10.58%
2025-06-30,-10.3%
2025-07-31,21.02%
2025-08-31,7.43%
2025-09-30,-0.36%
