candle_begin_time,涨跌幅
2024-11-30,28.0%
2024-12-31,2.31%
2025-01-31,-8.97%
2025-02-28,-17.55%
2025-03-31,-17.81%
2025-04-30,6.9%
2025-05-31,-4.98%
2025-06-30,-10.28%
2025-07-31,20.19%
2025-08-31,5.85%
2025-09-30,0.01%
