candle_begin_time,涨跌幅
2024-11-30,28.98%
2024-12-31,-2.22%
2025-01-31,-11.31%
2025-02-28,-18.28%
2025-03-31,-15.89%
2025-04-30,-0.94%
2025-05-31,-6.08%
2025-06-30,-9.49%
2025-07-31,19.29%
2025-08-31,5.37%
2025-09-30,-0.08%
