candle_begin_time,涨跌幅
2024-11-30,30.85%
2024-12-31,-5.98%
2025-01-31,-10.13%
2025-02-28,-18.48%
2025-03-31,-18.16%
2025-04-30,7.71%
2025-05-31,-4.29%
2025-06-30,-10.26%
2025-07-31,21.47%
2025-08-31,7.06%
2025-09-30,-0.3%
