candle_begin_time,涨跌幅
2024-11-30,30.36%
2024-12-31,-3.23%
2025-01-31,-10.67%
2025-02-28,-22.2%
2025-03-31,-21.84%
2025-04-30,8.44%
2025-05-31,-10.78%
2025-06-30,-9.84%
2025-07-31,18.44%
2025-08-31,6.55%
2025-09-30,-0.5%
