candle_begin_time,涨跌幅
2024-11-30,24.01%
2024-12-31,5.72%
2025-01-31,-11.16%
2025-02-28,-21.2%
2025-03-31,-19.38%
2025-04-30,-9.22%
2025-05-31,-6.43%
2025-06-30,-10.12%
2025-07-31,21.59%
2025-08-31,2.17%
2025-09-30,0.15%
