candle_begin_time,涨跌幅
2024-11-30,30.05%
2024-12-31,-5.39%
2025-01-31,-11.59%
2025-02-28,-18.72%
2025-03-31,-17.06%
2025-04-30,9.07%
2025-05-31,-3.85%
2025-06-30,-8.92%
2025-07-31,21.43%
2025-08-31,4.66%
2025-09-30,-0.26%
