candle_begin_time,涨跌幅
2024-11-30,26.26%
2024-12-31,-2.31%
2025-01-31,-12.14%
2025-02-28,-18.47%
2025-03-31,-16.69%
2025-04-30,2.22%
2025-05-31,-4.44%
2025-06-30,-8.5%
2025-07-31,21.41%
2025-08-31,4.63%
2025-09-30,-0.04%
