candle_begin_time,涨跌幅
2024-11-30,29.46%
2024-12-31,0.58%
2025-01-31,-10.64%
2025-02-28,-23.28%
2025-03-31,-21.19%
2025-04-30,10.5%
2025-05-31,-12.59%
2025-06-30,-10.68%
2025-07-31,19.78%
2025-08-31,6.43%
2025-09-30,-0.59%
