candle_begin_time,涨跌幅
2024-11-30,27.88%
2024-12-31,14.92%
2025-01-31,-14.24%
2025-02-28,-17.42%
2025-03-31,-17.78%
2025-04-30,-7.12%
2025-05-31,-7.4%
2025-06-30,-13.1%
2025-07-31,22.43%
2025-08-31,6.72%
2025-09-30,0.18%
