candle_begin_time,涨跌幅
2024-11-30,26.89%
2024-12-31,-1.66%
2025-01-31,-10.65%
2025-02-28,-18.09%
2025-03-31,-15.3%
2025-04-30,7.25%
2025-05-31,-4.11%
2025-06-30,-10.68%
2025-07-31,20.77%
2025-08-31,4.41%
2025-09-30,0.05%
