candle_begin_time,涨跌幅
2024-11-30,30.55%
2024-12-31,-3.73%
2025-01-31,-11.59%
2025-02-28,-19.01%
2025-03-31,-19.05%
2025-04-30,1.75%
2025-05-31,-6.56%
2025-06-30,-10.84%
2025-07-31,20.67%
2025-08-31,4.86%
2025-09-30,-0.09%
