candle_begin_time,涨跌幅
2024-11-30,6.08%
2024-12-31,13.17%
2025-01-31,-0.01%
2025-02-28,16.33%
2025-03-31,-7.21%
2025-04-30,-4.98%
2025-05-31,-4.94%
2025-06-30,-4.04%
2025-07-31,-5.82%
2025-08-31,3.47%
2025-09-30,-0.31%
