candle_begin_time,涨跌幅
2024-11-30,22.34%
2024-12-31,-1.26%
2025-01-31,-16.06%
2025-02-28,-17.82%
2025-03-31,-17.01%
2025-04-30,-5.3%
2025-05-31,-5.31%
2025-06-30,-9.56%
2025-07-31,21.49%
2025-08-31,2.01%
2025-09-30,-0.03%
