candle_begin_time,涨跌幅
2024-11-30,27.37%
2024-12-31,-0.46%
2025-01-31,-16.56%
2025-02-28,-20.73%
2025-03-31,-18.53%
2025-04-30,-9.69%
2025-05-31,-8.24%
2025-06-30,-11.47%
2025-07-31,21.8%
2025-08-31,4.71%
2025-09-30,0.48%
