candle_begin_time,涨跌幅
2024-11-30,9.04%
2024-12-31,-7.34%
2025-01-31,-7.25%
2025-02-28,-28.45%
2025-03-31,-17.81%
2025-04-30,-12.91%
2025-05-31,-12.45%
2025-06-30,12.62%
2025-07-31,-0.93%
2025-08-31,49.27%
2025-09-30,-1.94%
