candle_begin_time,涨跌幅
2024-11-30,31.56%
2024-12-31,-6.83%
2025-01-31,-12.0%
2025-02-28,-19.5%
2025-03-31,-16.9%
2025-04-30,5.09%
2025-05-31,-6.21%
2025-06-30,-9.5%
2025-07-31,19.69%
2025-08-31,6.3%
2025-09-30,-0.16%
