candle_begin_time,涨跌幅
2024-11-30,27.56%
2024-12-31,0.21%
2025-01-31,-11.29%
2025-02-28,-19.04%
2025-03-31,-16.95%
2025-04-30,0.17%
2025-05-31,-5.12%
2025-06-30,-10.06%
2025-07-31,19.98%
2025-08-31,5.05%
2025-09-30,-0.22%
