candle_begin_time,涨跌幅
2024-11-30,28.79%
2024-12-31,2.8%
2025-01-31,-14.93%
2025-02-28,-18.54%
2025-03-31,-19.72%
2025-04-30,-7.89%
2025-05-31,-4.6%
2025-06-30,-13.96%
2025-07-31,21.13%
2025-08-31,7.06%
2025-09-30,0.2%
