candle_begin_time,涨跌幅
2024-11-30,28.51%
2024-12-31,2.01%
2025-01-31,-15.79%
2025-02-28,-17.96%
2025-03-31,-17.73%
2025-04-30,-5.56%
2025-05-31,-7.78%
2025-06-30,-13.11%
2025-07-31,24.0%
2025-08-31,4.87%
2025-09-30,0.53%
