candle_begin_time,涨跌幅
2024-11-30,-2.32%
2024-12-31,7.99%
2025-01-31,-2.59%
2025-02-28,13.24%
2025-03-31,1.03%
2025-04-30,-4.37%
2025-05-31,-0.98%
2025-06-30,-4.26%
2025-07-31,4.16%
2025-08-31,3.58%
2025-09-30,-0.2%
