candle_begin_time,涨跌幅
2024-11-30,27.23%
2024-12-31,-3.6%
2025-01-31,-11.97%
2025-02-28,-18.98%
2025-03-31,-16.6%
2025-04-30,3.39%
2025-05-31,-5.96%
2025-06-30,-12.0%
2025-07-31,22.46%
2025-08-31,4.12%
2025-09-30,-0.15%
