candle_begin_time,涨跌幅
2024-11-30,28.12%
2024-12-31,5.15%
2025-01-31,-10.03%
2025-02-28,-18.5%
2025-03-31,-16.67%
2025-04-30,1.62%
2025-05-31,-1.65%
2025-06-30,-13.12%
2025-07-31,18.7%
2025-08-31,4.37%
2025-09-30,0.23%
