candle_begin_time,涨跌幅
2024-11-30,29.44%
2024-12-31,0.13%
2025-01-31,-10.0%
2025-02-28,-20.38%
2025-03-31,-16.79%
2025-04-30,4.99%
2025-05-31,-5.56%
2025-06-30,-11.85%
2025-07-31,21.93%
2025-08-31,5.08%
2025-09-30,0.03%
