candle_begin_time,涨跌幅
2024-11-30,25.2%
2024-12-31,11.08%
2025-01-31,-12.83%
2025-02-28,-16.69%
2025-03-31,-18.36%
2025-04-30,5.87%
2025-05-31,-6.27%
2025-06-30,-9.64%
2025-07-31,14.25%
2025-08-31,8.91%
2025-09-30,0.03%
