candle_begin_time,涨跌幅
2024-11-30,30.4%
2024-12-31,-4.88%
2025-01-31,-11.19%
2025-02-28,-18.3%
2025-03-31,-15.51%
2025-04-30,5.35%
2025-05-31,-5.04%
2025-06-30,-7.96%
2025-07-31,21.54%
2025-08-31,6.65%
2025-09-30,-0.22%
