candle_begin_time,涨跌幅
2024-11-30,31.7%
2024-12-31,-3.23%
2025-01-31,-14.18%
2025-02-28,-22.67%
2025-03-31,-21.71%
2025-04-30,13.2%
2025-05-31,-9.55%
2025-06-30,-9.58%
2025-07-31,20.12%
2025-08-31,6.57%
2025-09-30,-0.42%
