candle_begin_time,涨跌幅
2024-11-30,30.65%
2024-12-31,-6.77%
2025-01-31,-12.2%
2025-02-28,-20.1%
2025-03-31,-18.16%
2025-04-30,8.02%
2025-05-31,-5.64%
2025-06-30,-10.3%
2025-07-31,21.86%
2025-08-31,4.53%
2025-09-30,-0.27%
